index;id_torneio;time;remaining_players;number_of_entries
0;3796751889;0:00:39;25;45
1;3796751889;0:01:27;30;45
2;3796751889;0:02:28;32;45
3;3796751889;0:03:29;36;45
4;3796751889;0:04:30;36;45
5;3796751889;0:05:30;38;45
6;3796751889;0:06:31;42;45
7;3796751889;0:07:32;41;45
8;3796751889;0:08:33;41;45
9;3796751889;0:09:33;40;45
10;3796751889;0:10:34;38;45
11;3796751889;0:11:35;37;45
12;3796751889;0:12:35;37;45
13;3796751889;0:13:36;37;45
14;3796751889;0:14:37;37;45
15;3796751889;0:15:38;35;45
16;3796751889;0:16:38;35;45
17;3796751889;0:17:39;35;45
18;3796751889;0:18:40;35;45
19;3796751889;0:19:41;33;45
20;3796751889;0:20:41;33;45
21;3796751889;0:21:42;32;45
22;3796751889;0:22:43;32;45
23;3796751889;0:23:44;31;45
24;3796751889;0:24:44;31;45
25;3796751889;0:25:45;30;45
26;3796751889;0:26:46;28;45
27;3796751889;0:27:47;28;45
28;3796751889;0:28:47;26;45
29;3796751889;0:29:48;26;45
30;3796751889;0:30:49;25;45
31;3796751889;0:31:49;24;45
32;3796751889;0:32:50;23;45
33;3796751889;0:33:51;22;45
34;3796751889;0:34:52;21;45
35;3796751889;0:35:52;21;45
36;3796751889;0:36:53;21;45
37;3796751889;0:37:54;21;45
38;3796751889;0:38:55;21;45
39;3796751889;0:39:55;21;45
40;3796751889;0:40:56;20;45
41;3796751889;0:41:57;20;45
42;3796751889;0:42:58;18;45
43;3796751889;0:43:58;18;45
44;3796751889;0:44:59;17;45
45;3796751889;0:46:00;17;45
46;3796751889;0:47:01;17;45
47;3796751889;0:48:01;17;45
48;3796751889;0:49:02;17;45
49;3796751889;0:50:03;17;45
50;3796751889;0:51:03;17;45
51;3796751889;0:52:04;17;45
52;3796751889;0:53:05;16;45
53;3796751889;0:54:06;15;45
54;3796751889;0:55:06;15;45
55;3796751889;0:56:07;15;45
56;3796751889;0:57:08;15;45
57;3796751889;0:58:09;15;45
58;3796751889;0:59:09;15;45
59;3796751889;1:00:10;15;45
60;3796751889;1:01:11;15;45
61;3796751889;1:02:12;13;45
62;3796751889;1:03:12;13;45
63;3796751889;1:04:13;12;45
64;3796751889;1:05:14;12;45
65;3796751889;1:06:15;12;45
66;3796751889;1:07:15;12;45
67;3796751889;1:08:16;12;45
68;3796751889;1:09:17;10;45
69;3796751889;1:10:17;10;45
70;3796751889;1:11:18;10;45
71;3796751889;1:12:19;10;45
72;3796751889;1:13:20;10;45
73;3796751889;1:14:20;10;45
74;3796751889;1:15:21;10;45
75;3796751889;1:16:22;10;45
76;3796751889;1:17:23;10;45
77;3796751889;1:18:23;8;45
78;3796751889;1:19:24;8;45
79;3796751889;1:20:25;8;45
80;3796751889;1:21:26;8;45
81;3796751889;1:22:26;8;45
82;3796751889;1:23:27;8;45
83;3796751889;1:24:28;8;45
84;3796751889;1:25:29;8;45
85;3796751889;1:26:29;8;45
86;3796751889;1:27:30;7;45
87;3796751889;1:28:31;7;45
88;3796751889;1:29:31;7;45
89;3796751889;1:30:32;7;45
90;3796751889;1:31:33;6;45
91;3796751889;1:32:34;6;45
92;3796751889;1:33:34;6;45
93;3796751889;1:34:35;5;45
94;3796751889;1:35:36;5;45
95;3796751889;1:36:37;5;45
96;3796751889;1:37:37;5;45
97;3796751889;1:38:38;5;45
98;3796751889;1:39:39;5;45
99;3796751889;1:40:40;5;45
100;3796751889;1:41:40;5;45
101;3796751889;1:42:41;5;45
102;3796751889;1:43:42;5;45
103;3796751889;1:44:43;5;45
104;3796751889;1:45:43;5;45
105;3796751889;1:46:44;5;45
106;3796751889;1:47:45;5;45
107;3796751889;1:48:45;4;45
108;3796751889;1:49:46;4;45
109;3796751889;1:50:47;4;45
110;3796751889;1:51:48;4;45
111;3796751889;1:52:48;4;45
112;3796751889;1:53:49;4;45
113;3796751889;1:54:50;4;45
114;3796751889;1:55:51;4;45
115;3796751889;1:56:51;4;45
116;3796751889;1:57:52;3;45
117;3796751889;1:58:53;3;45
118;3796751889;1:59:54;3;45
119;3796751889;2:00:54;3;45
120;3796751889;2:01:55;3;45
121;3796751889;2:02:56;3;45
122;3796751889;2:03:57;2;45
123;3796751889;2:04:57;2;45
124;3796751889;2:05:58;2;45
125;3796751889;2:06:59;2;45
126;3796751889;2:08:00;2;45
127;3796751889;2:08:00;2;45
128;3796751889;2:08:00;2;45
