index;id_torneio;time;remaining_players;number_of_entries
0;3796660935;0:00:16;26;45
1;3796660935;0:01:08;29;45
2;3796660935;0:02:10;36;45
3;3796660935;0:03:13;38;45
4;3796660935;0:04:15;40;45
5;3796660935;0:05:18;43;45
6;3796660935;0:06:10;44;45
7;3796660935;0:07:13;44;45
8;3796660935;0:08:15;44;45
9;3796660935;0:09:18;44;45
10;3796660935;0:10:21;43;45
11;3796660935;0:11:13;41;45
12;3796660935;0:12:15;41;45
13;3796660935;0:13:18;40;45
14;3796660935;0:14:21;40;45
15;3796660935;0:15:23;40;45
16;3796660935;0:16:26;38;45
17;3796660935;0:17:18;37;45
18;3796660935;0:18:21;37;45
19;3796660935;0:19:23;37;45
20;3796660935;0:20:26;37;45
21;3796660935;0:21:28;37;45
22;3796660935;0:22:21;36;45
23;3796660935;0:23:23;36;45
24;3796660935;0:24:26;35;45
25;3796660935;0:25:28;35;45
26;3796660935;0:26:31;34;45
27;3796660935;0:27:23;34;45
28;3796660935;0:28:26;33;45
29;3796660935;0:29:28;33;45
30;3796660935;0:30:31;33;45
31;3796660935;0:31:34;33;45
32;3796660935;0:32:36;32;45
33;3796660935;0:33:28;32;45
34;3796660935;0:34:31;31;45
35;3796660935;0:35:34;30;45
36;3796660935;0:36:36;30;45
37;3796660935;0:37:39;28;45
38;3796660935;0:38:31;27;45
39;3796660935;0:39:34;27;45
40;3796660935;0:40:36;26;45
41;3796660935;0:41:39;25;45
42;3796660935;0:42:41;25;45
43;3796660935;0:43:44;25;45
44;3796660935;0:44:36;25;45
45;3796660935;0:45:39;24;45
46;3796660935;0:46:41;24;45
47;3796660935;0:47:44;24;45
48;3796660935;0:48:47;23;45
49;3796660935;0:49:39;23;45
50;3796660935;0:50:41;23;45
51;3796660935;0:51:44;22;45
52;3796660935;0:52:47;20;45
53;3796660935;0:53:49;20;45
54;3796660935;0:54:41;20;45
55;3796660935;0:55:44;20;45
56;3796660935;0:56:47;20;45
57;3796660935;0:57:49;19;45
58;3796660935;0:58:52;19;45
59;3796660935;0:59:54;18;45
60;3796660935;1:00:47;17;45
61;3796660935;1:01:49;16;45
62;3796660935;1:02:52;14;45
63;3796660935;1:03:54;14;45
64;3796660935;1:04:57;14;45
65;3796660935;1:05:49;14;45
66;3796660935;1:06:52;13;45
67;3796660935;1:07:54;13;45
68;3796660935;1:08:57;13;45
69;3796660935;1:10:00;13;45
70;3796660935;1:10:52;13;45
71;3796660935;1:11:54;13;45
72;3796660935;1:12:57;13;45
73;3796660935;1:14:00;13;45
74;3796660935;1:15:02;13;45
75;3796660935;1:16:05;12;45
76;3796660935;1:16:57;11;45
77;3796660935;1:18:00;9;45
78;3796660935;1:19:02;8;45
79;3796660935;1:20:05;8;45
80;3796660935;1:21:07;8;45
81;3796660935;1:22:00;8;45
82;3796660935;1:23:02;8;45
83;3796660935;1:24:05;8;45
84;3796660935;1:25:07;8;45
85;3796660935;1:26:10;8;45
86;3796660935;1:27:13;8;45
87;3796660935;1:28:05;8;45
88;3796660935;1:29:07;8;45
89;3796660935;1:30:10;8;45
90;3796660935;1:31:13;8;45
91;3796660935;1:32:15;8;45
92;3796660935;1:33:07;8;45
93;3796660935;1:34:10;8;45
94;3796660935;1:35:13;7;45
95;3796660935;1:36:15;6;45
96;3796660935;1:37:18;6;45
97;3796660935;1:38:10;5;45
98;3796660935;1:39:13;5;45
99;3796660935;1:40:15;5;45
100;3796660935;1:41:18;5;45
101;3796660935;1:42:20;5;45
102;3796660935;1:43:23;5;45
103;3796660935;1:44:15;4;45
104;3796660935;1:45:18;4;45
105;3796660935;1:46:20;3;45
106;3796660935;1:47:23;3;45
107;3796660935;1:48:26;3;45
108;3796660935;1:49:18;2;45
109;3796660935;1:50:00;2;45
110;3796660935;1:50:00;2;45
