index;id_torneio;time;remaining_players;number_of_entries
0;3796401752;0:00:16;22;45
1;3796401752;0:01:14;26;45
2;3796401752;0:02:12;31;45
3;3796401752;0:03:11;33;45
4;3796401752;0:04:09;36;45
5;3796401752;0:05:07;40;45
6;3796401752;0:06:17;40;45
7;3796401752;0:07:16;41;45
8;3796401752;0:08:14;41;45
9;3796401752;0:09:12;41;45
10;3796401752;0:10:11;41;45
11;3796401752;0:11:21;41;45
12;3796401752;0:12:19;41;45
13;3796401752;0:13:17;41;45
14;3796401752;0:14:16;41;45
15;3796401752;0:15:14;41;45
16;3796401752;0:16:24;40;45
17;3796401752;0:17:22;40;45
18;3796401752;0:18:21;39;45
19;3796401752;0:19:19;37;45
20;3796401752;0:20:18;37;45
21;3796401752;0:21:28;37;45
22;3796401752;0:22:26;36;45
23;3796401752;0:23:24;35;45
24;3796401752;0:24:23;33;45
25;3796401752;0:25:21;32;45
26;3796401752;0:26:31;31;45
27;3796401752;0:27:29;31;45
28;3796401752;0:28:28;30;45
29;3796401752;0:29:26;30;45
30;3796401752;0:30:24;30;45
31;3796401752;0:31:34;30;45
32;3796401752;0:32:33;28;45
33;3796401752;0:33:31;28;45
34;3796401752;0:34:29;28;45
35;3796401752;0:35:28;26;45
36;3796401752;0:36:38;26;45
37;3796401752;0:37:36;26;45
38;3796401752;0:38:35;26;45
39;3796401752;0:39:33;26;45
40;3796401752;0:40:31;26;45
41;3796401752;0:41:41;26;45
42;3796401752;0:42:40;25;45
43;3796401752;0:43:38;25;45
44;3796401752;0:44:36;24;45
45;3796401752;0:45:35;24;45
46;3796401752;0:46:45;24;45
47;3796401752;0:47:43;23;45
48;3796401752;0:48:41;23;45
49;3796401752;0:49:40;23;45
50;3796401752;0:50:38;22;45
51;3796401752;0:51:48;21;45
52;3796401752;0:52:46;20;45
53;3796401752;0:53:45;20;45
54;3796401752;0:54:43;19;45
55;3796401752;0:55:42;19;45
56;3796401752;0:56:52;19;45
57;3796401752;0:57:50;19;45
58;3796401752;0:58:48;19;45
59;3796401752;0:59:47;19;45
60;3796401752;1:00:45;18;45
61;3796401752;1:01:55;17;45
62;3796401752;1:02:53;17;45
63;3796401752;1:03:52;16;45
64;3796401752;1:04:50;16;45
65;3796401752;1:05:48;16;45
66;3796401752;1:06:58;16;45
67;3796401752;1:07:57;16;45
68;3796401752;1:08:55;14;45
69;3796401752;1:09:53;13;45
70;3796401752;1:10:52;13;45
71;3796401752;1:12:02;13;45
72;3796401752;1:13:00;13;45
73;3796401752;1:13:59;13;45
74;3796401752;1:14:57;13;45
75;3796401752;1:15:55;13;45
76;3796401752;1:17:05;12;45
77;3796401752;1:18:04;12;45
78;3796401752;1:19:02;11;45
79;3796401752;1:20:00;9;45
80;3796401752;1:20:59;9;45
81;3796401752;1:22:09;9;45
82;3796401752;1:23:07;9;45
83;3796401752;1:24:05;8;45
84;3796401752;1:25:04;8;45
85;3796401752;1:26:02;8;45
86;3796401752;1:27:12;6;45
87;3796401752;1:28:11;6;45
88;3796401752;1:29:09;6;45
89;3796401752;1:30:07;6;45
90;3796401752;1:31:06;6;45
91;3796401752;1:32:16;6;45
92;3796401752;1:33:14;6;45
93;3796401752;1:34:12;6;45
94;3796401752;1:35:11;6;45
95;3796401752;1:36:09;6;45
96;3796401752;1:37:19;6;45
97;3796401752;1:38:17;6;45
98;3796401752;1:39:16;6;45
99;3796401752;1:40:14;6;45
100;3796401752;1:41:12;6;45
101;3796401752;1:42:22;6;45
102;3796401752;1:43:21;6;45
103;3796401752;1:44:19;6;45
104;3796401752;1:45:17;6;45
105;3796401752;1:46:16;5;45
106;3796401752;1:47:26;5;45
107;3796401752;1:48:24;5;45
108;3796401752;1:49:23;5;45
109;3796401752;1:50:21;5;45
110;3796401752;1:51:19;5;45
111;3796401752;1:52:29;4;45
112;3796401752;1:53:28;3;45
113;3796401752;1:54:26;3;45
114;3796401752;1:55:24;3;45
115;3796401752;1:56:23;3;45
116;3796401752;1:57:21;3;45
117;3796401752;1:58:31;2;45
118;3796401752;1:59:29;2;45
119;3796401752;2:00:28;2;45
120;3796401752;2:01:26;2;45
121;3796401752;2:02:24;2;45
122;3796401752;2:03:00;2;45
123;3796401752;2:03:00;2;45
