index;id_torneio;time;remaining_players;number_of_entries
0;3796311859;0:00:15;21;45
1;3796311859;0:01:05;24;45
2;3796311859;0:02:07;31;45
3;3796311859;0:03:10;33;45
4;3796311859;0:04:13;35;45
5;3796311859;0:05:15;38;45
6;3796311859;0:06:18;41;45
7;3796311859;0:07:08;44;45
8;3796311859;0:08:11;44;45
9;3796311859;0:09:13;43;45
10;3796311859;0:10:16;42;45
11;3796311859;0:11:18;40;45
12;3796311859;0:12:21;40;45
13;3796311859;0:13:11;40;45
14;3796311859;0:14:14;40;45
15;3796311859;0:15:16;39;45
16;3796311859;0:16:19;39;45
17;3796311859;0:17:22;39;45
18;3796311859;0:18:24;38;45
19;3796311859;0:19:27;38;45
20;3796311859;0:20:17;37;45
21;3796311859;0:21:20;37;45
22;3796311859;0:22:22;36;45
23;3796311859;0:23:25;36;45
24;3796311859;0:24:28;36;45
25;3796311859;0:25:30;35;45
26;3796311859;0:26:20;34;45
27;3796311859;0:27:23;34;45
28;3796311859;0:28:26;33;45
29;3796311859;0:29:28;32;45
30;3796311859;0:30:31;32;45
31;3796311859;0:31:34;31;45
32;3796311859;0:32:24;29;45
33;3796311859;0:33:26;29;45
34;3796311859;0:34:29;29;45
35;3796311859;0:35:32;29;45
36;3796311859;0:36:34;29;45
37;3796311859;0:37:37;29;45
38;3796311859;0:38:40;28;45
39;3796311859;0:39:30;26;45
40;3796311859;0:40:32;26;45
41;3796311859;0:41:35;24;45
42;3796311859;0:42:38;23;45
43;3796311859;0:43:40;23;45
44;3796311859;0:44:43;23;45
45;3796311859;0:45:33;23;45
46;3796311859;0:46:36;21;45
47;3796311859;0:47:38;21;45
48;3796311859;0:48:41;19;45
49;3796311859;0:49:44;18;45
50;3796311859;0:50:46;18;45
51;3796311859;0:51:36;18;45
52;3796311859;0:52:39;18;45
53;3796311859;0:53:42;18;45
54;3796311859;0:54:44;18;45
55;3796311859;0:55:47;18;45
56;3796311859;0:56:50;18;45
57;3796311859;0:57:52;17;45
58;3796311859;0:58:42;17;45
59;3796311859;0:59:45;17;45
60;3796311859;1:00:48;17;45
61;3796311859;1:01:50;17;45
62;3796311859;1:02:53;17;45
63;3796311859;1:03:55;16;45
64;3796311859;1:04:46;15;45
65;3796311859;1:05:48;15;45
66;3796311859;1:06:51;15;45
67;3796311859;1:07:53;14;45
68;3796311859;1:08:56;14;45
69;3796311859;1:09:59;14;45
70;3796311859;1:10:49;14;45
71;3796311859;1:11:52;14;45
72;3796311859;1:12:54;14;45
73;3796311859;1:13:57;12;45
74;3796311859;1:14:59;9;45
75;3796311859;1:16:02;9;45
76;3796311859;1:17:05;9;45
77;3796311859;1:17:55;8;45
78;3796311859;1:18:57;8;45
79;3796311859;1:20:00;8;45
80;3796311859;1:21:03;8;45
81;3796311859;1:22:05;8;45
82;3796311859;1:23:08;8;45
83;3796311859;1:23:58;8;45
84;3796311859;1:25:01;8;45
85;3796311859;1:26:03;8;45
86;3796311859;1:27:06;8;45
87;3796311859;1:28:09;8;45
88;3796311859;1:20:11;8;45
89;3796311859;1:30:01;8;45
90;3796311859;1:31:04;7;45
91;3796311859;1:32:07;7;45
92;3796311859;1:33:09;7;45
93;3796311859;1:34:12;6;45
94;3796311859;1:35:15;6;45
95;3796311859;1:36:17;6;45
96;3796311859;1:37:07;6;45
97;3796311859;1:38:10;6;45
98;3796311859;1:39:13;6;45
99;3796311859;1:40:15;6;45
100;3796311859;1:41:18;6;45
101;3796311859;1:42:21;6;45
102;3796311859;1:43:11;6;45
103;3796311859;1:44:13;6;45
104;3796311859;1:45:16;6;45
105;3796311859;1:46:19;6;45
106;3796311859;1:47:21;5;45
107;3796311859;1:48:24;5;45
108;3796311859;1:49:14;4;45
109;3796311859;1:50:17;4;45
110;3796311859;1:51:19;3;45
111;3796311859;1:52:22;3;45
112;3796311859;1:53:25;3;45
113;3796311859;1:54:27;3;45
114;3796311859;1:55:30;3;45
115;3796311859;1:56:20;3;45
116;3796311859;1:57:23;3;45
117;3796311859;1:58:25;2;45
118;3796311859;1:59:28;2;45
119;3796311859;2:00:30;2;45
120;3796311859;2:01:33;2;45
121;3796311859;2:02:23;2;45
122;3796311859;2:03:26;2;45
123;3796311859;2:04:29;2;45
124;3796311859;2:05:31;2;45
125;3796311859;2:06:34;2;45
126;3796311859;2:07:36;2;45
127;3796311859;2:08:27;2;45
128;3796311859;2:09:29;2;45
129;3796311859;2:10:32;2;45
130;3796311859;2:11:34;2;45
131;3796311859;2:12:00;2;45
132;3796311859;2:12:00;2;45
