index;id_torneio;time;remaining_players;number_of_entries
0;3796298944;0:00:16;20;45
1;3796298944;0:01:11;23;45
2;3796298944;0:02:17;26;45
3;3796298944;0:03:12;27;45
4;3796298944;0:04:18;44;45
5;3796298944;0:05:13;44;45
6;3796298944;0:06:19;44;45
7;3796298944;0:07:14;44;45
8;3796298944;0:08:20;44;45
9;3796298944;0:09:15;44;45
10;3796298944;0:10:21;44;45
11;3796298944;0:11:16;44;45
12;3796298944;0:12:22;44;45
13;3796298944;0:13:17;42;45
14;3796298944;0:14:23;42;45
15;3796298944;0:15:18;42;45
16;3796298944;0:16:24;42;45
17;3796298944;0:17:19;42;45
18;3796298944;0:18:25;42;45
19;3796298944;0:19:20;42;45
20;3796298944;0:20:26;42;45
21;3796298944;0:21:21;41;45
22;3796298944;0:22:27;40;45
23;3796298944;0:23:22;40;45
24;3796298944;0:24:28;39;45
25;3796298944;0:25:23;38;45
26;3796298944;0:26:29;38;45
27;3796298944;0:27:24;37;45
28;3796298944;0:28:30;36;45
29;3796298944;0:29:25;36;45
30;3796298944;0:30:31;36;45
31;3796298944;0:31:26;36;45
32;3796298944;0:32:32;36;45
33;3796298944;0:33:27;35;45
34;3796298944;0:34:33;32;45
35;3796298944;0:35:28;31;45
36;3796298944;0:36:34;31;45
37;3796298944;0:37:29;30;45
38;3796298944;0:38:36;29;45
39;3796298944;0:39:31;29;45
40;3796298944;0:40:37;29;45
41;3796298944;0:41:43;28;45
42;3796298944;0:42:38;28;45
43;3796298944;0:43:44;24;45
44;3796298944;0:44:39;23;45
45;3796298944;0:45:45;23;45
46;3796298944;0:46:40;22;45
47;3796298944;0:47:46;22;45
48;3796298944;0:48:41;20;45
49;3796298944;0:49:47;19;45
50;3796298944;0:50:42;18;45
51;3796298944;0:51:48;18;45
52;3796298944;0:52:43;18;45
53;3796298944;0:53:49;15;45
54;3796298944;0:54:44;15;45
55;3796298944;0:55:50;15;45
56;3796298944;0:56:45;15;45
57;3796298944;0:57:51;15;45
58;3796298944;0:58:46;15;45
59;3796298944;0:59:52;15;45
60;3796298944;1:00:47;15;45
61;3796298944;1:01:53;15;45
62;3796298944;1:02:48;15;45
63;3796298944;1:03:54;15;45
64;3796298944;1:04:49;14;45
65;3796298944;1:05:55;13;45
66;3796298944;1:06:50;13;45
67;3796298944;1:07:56;11;45
68;3796298944;1:08:51;10;45
69;3796298944;1:00:57;10;45
70;3796298944;1:10:52;9;45
71;3796298944;1:11:58;9;45
72;3796298944;1:12:53;9;45
73;3796298944;1:13:59;8;45
74;3796298944;1:14:54;8;45
75;3796298944;1:16:00;8;45
76;3796298944;1:16:55;8;45
77;3796298944;1:18:02;8;45
78;3796298944;1:18:57;7;45
79;3796298944;1:20:03;7;45
80;3796298944;1:21:09;7;45
81;3796298944;1:22:04;7;45
82;3796298944;1:23:10;7;45
83;3796298944;1:24:05;7;45
84;3796298944;1:25:11;6;45
85;3796298944;1:26:06;6;45
86;3796298944;1:27:12;6;45
87;3796298944;1:28:07;6;45
88;3796298944;1:29:13;6;45
89;3796298944;1:30:08;6;45
90;3796298944;1:31:14;6;45
91;3796298944;1:32:09;6;45
92;3796298944;1:33:15;6;45
93;3796298944;1:34:10;6;45
94;3796298944;1:35:16;5;45
95;3796298944;1:36:11;5;45
96;3796298944;1:37:17;5;45
97;3796298944;1:38:12;4;45
98;3796298944;1:39:18;4;45
99;3796298944;1:40:13;4;45
100;3796298944;1:41:19;4;45
101;3796298944;1:42:14;4;45
102;3796298944;1:43:20;4;45
103;3796298944;1:44:15;4;45
104;3796298944;1:45:21;4;45
105;3796298944;1:46:16;4;45
106;3796298944;1:47:22;4;45
107;3796298944;1:48:17;4;45
108;3796298944;1:49:23;4;45
109;3796298944;1:50:18;3;45
110;3796298944;1:51:24;2;45
111;3796298944;1:52:19;2;45
112;3796298944;1:53:25;2;45
113;3796298944;1:54:20;2;45
114;3796298944;1:55:26;2;45
115;3796298944;1:56:00;2;45
116;3796298944;1:56:00;2;45
