index;id_torneio;time;remaining_players;number_of_entries
0;3796250361;0:00:16;21;45
1;3796250361;0:01:11;23;45
2;3796250361;0:02:07;27;45
3;3796250361;0:03:13;31;45
4;3796250361;0:04:09;33;45
5;3796250361;0:05:15;37;45
6;3796250361;0:06:11;39;45
7;3796250361;0:07:06;38;45
8;3796250361;0:08:13;41;45
9;3796250361;0:09:08;43;45
10;3796250361;0:10:15;44;45
11;3796250361;0:11:11;44;45
12;3796250361;0:12:06;42;45
13;3796250361;0:13:13;40;45
14;3796250361;0:14:08;40;45
15;3796250361;0:15:15;39;45
16;3796250361;0:16:10;38;45
17;3796250361;0:17:17;37;45
18;3796250361;0:18:12;37;45
19;3796250361;0:19:08;37;45
20;3796250361;0:20:14;37;45
21;3796250361;0:21:10;36;45
22;3796250361;0:22:16;36;45
23;3796250361;0:23:12;36;45
24;3796250361;0:24:07;36;45
25;3796250361;0:25:14;36;45
26;3796250361;0:26:10;34;45
27;3796250361;0:27:16;34;45
28;3796250361;0:28:12;34;45
29;3796250361;0:29:18;32;45
30;3796250361;0:30:14;31;45
31;3796250361;0:31:09;30;45
32;3796250361;0:32:16;29;45
33;3796250361;0:33:11;25;45
34;3796250361;0:34:18;25;45
35;3796250361;0:35:13;25;45
36;3796250361;0:36:09;24;45
37;3796250361;0:37:16;23;45
38;3796250361;0:38:11;23;45
39;3796250361;0:39:18;22;45
40;3796250361;0:40:13;22;45
41;3796250361;0:41:09;21;45
42;3796250361;0:42:15;19;45
43;3796250361;0:43:11;19;45
44;3796250361;0:44:17;19;45
45;3796250361;0:45:13;19;45
46;3796250361;0:46:19;18;45
47;3796250361;0:47:15;18;45
48;3796250361;0:48:10;18;45
49;3796250361;0:49:17;17;45
50;3796250361;0:50:13;17;45
51;3796250361;0:51:19;17;45
52;3796250361;0:52:15;17;45
53;3796250361;0:53:10;17;45
54;3796250361;0:54:17;16;45
55;3796250361;0:55:12;16;45
56;3796250361;0:56:19;15;45
57;3796250361;0:57:14;15;45
58;3796250361;0:58:21;15;45
59;3796250361;0:59:16;15;45
60;3796250361;1:00:12;14;45
61;3796250361;1:01:19;14;45
62;3796250361;1:02:14;13;45
63;3796250361;1:03:21;12;45
64;3796250361;1:04:16;12;45
65;3796250361;1:05:12;11;45
66;3796250361;1:06:18;11;45
67;3796250361;1:07:14;10;45
68;3796250361;1:08:20;10;45
69;3796250361;1:09:16;10;45
70;3796250361;1:10:11;10;45
71;3796250361;1:11:18;9;45
72;3796250361;1:12:02;9;45
73;3796250361;1:13:20;7;45
74;3796250361;1:14:15;7;45
75;3796250361;1:15:22;7;45
76;3796250361;1:16:18;7;45
77;3796250361;1:17:13;7;45
78;3796250361;1:18:20;7;45
79;3796250361;1:19:15;7;45
80;3796250361;1:20:22;7;45
81;3796250361;1:21:17;7;45
82;3796250361;1:22:13;7;45
83;3796250361;1:23:19;7;45
84;3796250361;1:24:15;7;45
85;3796250361;1:25:21;6;45
86;3796250361;1:26:17;6;45
87;3796250361;1:27:24;6;45
88;3796250361;1:28:19;6;45
89;3796250361;1:29:15;6;45
90;3796250361;1:30:21;5;45
91;3796250361;1:31:17;5;45
92;3796250361;1:32:23;4;45
93;3796250361;1:33:19;4;45
94;3796250361;1:34:14;4;45
95;3796250361;1:35:21;4;45
96;3796250361;1:36:16;4;45
97;3796250361;1:37:23;4;45
98;3796250361;1:33:18;4;45
99;3796250361;1:39:14;4;45
100;3796250361;1:40:21;4;45
101;3796250361;1:41:16;4;45
102;3796250361;1:42:23;4;45
103;3796250361;1:43:18;4;45
104;3796250361;1:44:25;3;45
105;3796250361;1:45:20;3;45
106;3796250361;1:46:16;3;45
107;3796250361;1:47:22;2;45
108;3796250361;1:48:18;2;45
109;3796250361;1:49:24;2;45
110;3796250361;1:50:20;2;45
111;3796250361;1:51:15;2;45
112;3796250361;1:52:22;2;45
113;3796250361;1:53:18;2;45
114;3796250361;1:54:24;2;45
115;3796250361;1:55:20;2;45
116;3796250361;1:56:26;2;45
117;3796250361;1:57:00;2;45
