index;id_torneio;time;remaining_players;number_of_entries
0;3796333313;0:00:16;22;45
1;3796333313;0:01:15;26;45
2;3796333313;0:02:14;31;45
3;3796333313;0:03:13;38;45
4;3796333313;0:04:13;39;45
5;3796333313;0:05:12;43;45
6;3796333313;0:06:11;45;45
7;3796333313;0:07:11;45;45
8;3796333313;0:07:58;45;45
9;3796333313;0:09:21;44;45
10;3796333313;0:10:20;44;45
11;3796333313;0:11:20;44;45
12;3796333313;0:12:19;42;45
13;3796333313;0:13:18;41;45
14;3796333313;0:14:18;40;45
15;3796333313;0:15:17;38;45
16;3796333313;0:16:16;37;45
17;3796333313;0:17:16;37;45
18;3796333313;0:18:27;37;45
19;3796333313;0:19:26;36;45
20;3796333313;0:20:25;36;45
21;3796333313;0:21:25;36;45
22;3796333313;0:22:24;36;45
23;3796333313;0:23:23;36;45
24;3796333313;0:24:22;36;45
25;3796333313;0:25:22;36;45
26;3796333313;0:26:21;36;45
27;3796333313;0:27:32;35;45
28;3796333313;0:28:32;35;45
29;3796333313;0:29:31;35;45
30;3796333313;0:30:30;35;45
31;3796333313;0:31:29;35;45
32;3796333313;0:32:29;32;45
33;3796333313;0:33:28;32;45
34;3796333313;0:34:27;31;45
35;3796333313;0:35:39;30;45
36;3796333313;0:36:38;29;45
37;3796333313;0:37:37;29;45
38;3796333313;0:38:36;28;45
39;3796333313;0:39:36;28;45
40;3796333313;0:40:35;27;45
41;3796333313;0:41:34;27;45
42;3796333313;0:42:34;25;45
43;3796333313;0:43:33;25;45
44;3796333313;0:44:44;24;45
45;3796333313;0:45:43;24;45
46;3796333313;0:46:43;24;45
47;3796333313;0:47:42;23;45
48;3796333313;0:48:41;22;45
49;3796333313;0:49:41;21;45
50;3796333313;0:50:40;21;45
51;3796333313;0:51:39;21;45
52;3796333313;0:52:39;21;45
53;3796333313;0:53:50;20;45
54;3796333313;0:54:49;19;45
55;3796333313;0:55:48;19;45
56;3796333313;0:56:48;19;45
57;3796333313;0:57:47;18;45
58;3796333313;0:58:46;18;45
59;3796333313;0:59:46;18;45
60;3796333313;1:00:45;16;45
61;3796333313;1:01:56;15;45
62;3796333313;1:02:55;14;45
63;3796333313;1:03:55;12;45
64;3796333313;1:04:54;12;45
65;3796333313;1:05:53;11;45
66;3796333313;1:06:53;11;45
67;3796333313;1:07:52;11;45
68;3796333313;1:08:51;11;45
69;3796333313;1:09:50;11;45
70;3796333313;1:11:02;11;45
71;3796333313;1:12:01;11;45
72;3796333313;1:13:00;11;45
73;3796333313;1:13:59;11;45
74;3796333313;1:14:59;11;45
75;3796333313;1:15:58;11;45
76;3796333313;1:16:57;11;45
77;3796333313;1:17:57;11;45
78;3796333313;1:18:56;11;45
79;3796333313;1:20:07;11;45
80;3796333313;1:21:06;11;45
81;3796333313;1:22:06;10;45
82;3796333313;1:23:05;10;45
83;3796333313;1:24:04;10;45
84;3796333313;1:25:04;10;45
85;3796333313;1:26:03;10;45
86;3796333313;1:27:02;10;45
87;3796333313;1:28:02;10;45
88;3796333313;1:29:13;9;45
89;3796333313;1:30:12;9;45
90;3796333313;1:31:11;9;45
91;3796333313;1:32:11;9;45
92;3796333313;1:33:10;7;45
93;3796333313;1:34:09;7;45
94;3796333313;1:35:09;7;45
95;3796333313;1:36:08;6;45
96;3796333313;1:37:19;6;45
97;3796333313;1:38:18;6;45
98;3796333313;1:39:18;6;45
99;3796333313;1:40:17;6;45
100;3796333313;1:41:16;6;45
101;3796333313;1:42:16;6;45
102;3796333313;1:43:15;6;45
103;3796333313;1:44:14;6;45
104;3796333313;1:45:13;6;45
105;3796333313;1:46:25;6;45
106;3796333313;1:47:24;6;45
107;3796333313;1:48:23;6;45
108;3796333313;1:49:23;6;45
109;3796333313;1:50:22;5;45
110;3796333313;1:51:21;5;45
111;3796333313;1:52:20;4;45
112;3796333313;1:53:20;4;45
113;3796333313;1:54:19;4;45
114;3796333313;1:55:30;4;45
115;3796333313;1:56:29;3;45
116;3796333313;1:57:29;3;45
117;3796333313;1:58:28;3;45
118;3796333313;1:59:27;3;45
119;3796333313;2:00:27;2;45
120;3796333313;2:01:26;2;45
121;3796333313;2:02:25;2;45
122;3796333313;2:03:36;2;45
123;3796333313;2:04:36;2;45
124;3796333313;2:05:00;2;45
125;3796333313;2:05:00;2;45
