index;id_torneio;time;remaining_players;number_of_entries
0;3796278536;0:00:16;19;45
1;3796278536;0:01:07;19;45
2;3796278536;0:02:08;22;45
3;3796278536;0:03:10;41;45
4;3796278536;0:04:11;42;45
5;3796278536;0:05:13;42;45
6;3796278536;0:06:14;43;45
7;3796278536;0:07:16;43;45
8;3796278536;0:08:17;43;45
9;3796278536;0:09:18;42;45
10;3796278536;0:10:20;40;45
11;3796278536;0:11:21;40;45
12;3796278536;0:12:23;38;45
13;3796278536;0:13:14;38;45
14;3796278536;0:14:16;37;45
15;3796278536;0:15:17;36;45
16;3796278536;0:16:18;36;45
17;3796278536;0:17:20;35;45
18;3796278536;0:18:21;35;45
19;3796278536;0:19:23;34;45
20;3796278536;0:20:24;34;45
21;3796278536;0:21:26;34;45
22;3796278536;0:22:27;34;45
23;3796278536;0:23:29;33;45
24;3796278536;0:24:30;30;45
25;3796278536;0:25:32;28;45
26;3796278536;0:26:23;28;45
27;3796278536;0:27:24;28;45
28;3796278536;0:28:26;28;45
29;3796278536;0:29:27;28;45
30;3796278536;0:30:29;28;45
31;3796278536;0:31:30;27;45
32;3796278536;0:32:32;26;45
33;3796278536;0:33:33;25;45
34;3796278536;0:34:35;25;45
35;3796278536;0:35:36;23;45
36;3796278536;0:36:37;22;45
37;3796278536;0:37:39;20;45
38;3796278536;0:38:40;20;45
39;3796278536;0:39:32;19;45
40;3796278536;0:40:33;18;45
41;3796278536;0:41:35;18;45
42;3796278536;0:42:36;18;45
43;3796278536;0:43:37;17;45
44;3796278536;0:44:39;17;45
45;3796278536;0:45:40;15;45
46;3796278536;0:46:42;14;45
47;3796278536;0:47:43;14;45
48;3796278536;0:48:45;14;45
49;3796278536;0:49:46;14;45
50;3796278536;0:50:48;14;45
51;3796278536;0:51:49;13;45
52;3796278536;0:52:40;13;45
53;3796278536;0:53:42;13;45
54;3796278536;0:54:43;13;45
55;3796278536;0:55:45;12;45
56;3796278536;0:56:46;12;45
57;3796278536;0:57:48;11;45
58;3796278536;0:58:49;9;45
59;3796278536;0:59:51;9;45
60;3796278536;1:00:52;9;45
61;3796278536;1:01:54;9;45
62;3796278536;1:02:55;9;45
63;3796278536;1:03:57;9;45
64;3796278536;1:04:58;8;45
65;3796278536;1:05:49;8;45
66;3796278536;1:06:51;8;45
67;3796278536;1:07:52;8;45
68;3796278536;1:08:54;8;45
69;3796278536;1:00:55;8;45
70;3796278536;1:10:57;8;45
71;3796278536;1:11:58;7;45
72;3796278536;1:12:59;7;45
73;3796278536;1:14:01;7;45
74;3796278536;1:15:02;7;45
75;3796278536;1:16:04;6;45
76;3796278536;1:17:05;6;45
77;3796278536;1:17:57;4;45
78;3796278536;1:18:58;4;45
79;3796278536;1:19:59;4;45
80;3796278536;1:21:01;4;45
81;3796278536;1:22:02;4;45
82;3796278536;1:23:04;4;45
83;3796278536;1:24:05;4;45
84;3796278536;1:25:07;4;45
85;3796278536;1:26:08;4;45
86;3796278536;1:27:10;4;45
87;3796278536;1:28:11;4;45
88;3796278536;1:29:13;3;45
89;3796278536;1:30:14;3;45
90;3796278536;1:31:05;3;45
91;3796278536;1:32:07;3;45
92;3796278536;1:33:08;3;45
93;3796278536;1:34:10;3;45
94;3796278536;1:35:11;3;45
95;3796278536;1:36:13;3;45
96;3796278536;1:37:14;3;45
97;3796278536;1:38:16;3;45
98;3796278536;1:39:17;2;45
99;3796278536;1:40:19;2;45
100;3796278536;1:41:20;2;45
101;3796278536;1:42:21;2;45
102;3796278536;1:43:23;2;45
103;3796278536;1:44:14;2;45
104;3796278536;1:45:16;2;45
105;3796278536;1:46:17;2;45
106;3796278536;1:47:19;2;45
107;3796278536;1:48:00;2;45
108;3796278536;1:48:00;2;45
