index;id_torneio;time;remaining_players;number_of_entries
0;3796389406;0:00:16;20;45
1;3796389406;0:01:11;21;45
2;3796389406;0:02:06;26;45
3;3796389406;0:03:13;34;45
4;3796389406;0:04:09;37;45
5;3796389406;0:05:15;39;45
6;3796389406;0:06:11;42;45
7;3796389406;0:07:17;42;45
8;3796389406;0:08:13;42;45
9;3796389406;0:09:19;42;45
10;3796389406;0:10:15;42;45
11;3796389406;0:11:21;40;45
12;3796389406;0:12:17;39;45
13;3796389406;0:13:24;38;45
14;3796389406;0:14:19;37;45
15;3796389406;0:15:15;37;45
16;3796389406;0:16:21;35;45
17;3796389406;0:17:17;35;45
18;3796389406;0:18:23;33;45
19;3796389406;0:19:19;32;45
20;3796389406;0:20:25;31;45
21;3796389406;0:21:21;31;45
22;3796389406;0:22:27;31;45
23;3796389406;0:23:23;30;45
24;3796389406;0:24:30;28;45
25;3796389406;0:25:25;28;45
26;3796389406;0:26:32;27;45
27;3796389406;0:27:27;27;45
28;3796389406;0:28:34;27;45
29;3796389406;0:29:29;27;45
30;3796389406;0:30:25;26;45
31;3796389406;0:31:31;26;45
32;3796389406;0:32:27;26;45
33;3796389406;0:33:33;25;45
34;3796389406;0:34:29;25;45
35;3796389406;0:35:36;25;45
36;3796389406;0:36:31;24;45
37;3796389406;0:37:38;24;45
38;3796389406;0:38:33;24;45
39;3796389406;0:39:40;21;45
40;3796389406;0:40:35;21;45
41;3796389406;0:41:42;20;45
42;3796389406;0:42:37;19;45
43;3796389406;0:43:44;19;45
44;3796389406;0:44:39;19;45
45;3796389406;0:45:35;19;45
46;3796389406;0:46:42;19;45
47;3796389406;0:47:37;19;45
48;3796389406;0:48:44;19;45
49;3796389406;0:49:39;18;45
50;3796389406;0:50:46;18;45
51;3796389406;0:51:41;18;45
52;3796389406;0:52:48;18;45
53;3796389406;0:53:43;18;45
54;3796389406;0:54:50;18;45
55;3796389406;0:55:45;18;45
56;3796389406;0:56:52;17;45
57;3796389406;0:57:48;17;45
58;3796389406;0:58:43;17;45
59;3796389406;0:59:50;17;45
60;3796389406;1:00:45;17;45
61;3796389406;1:01:52;17;45
62;3796389406;1:02:47;17;45
63;3796389406;1:03:54;14;45
64;3796389406;1:04:49;14;45
65;3796389406;1:05:56;14;45
66;3796389406;1:06:51;14;45
67;3796389406;1:07:58;14;45
68;3796389406;1:08:54;13;45
69;3796389406;1:10:00;13;45
70;3796389406;1:10:56;12;45
71;3796389406;1:12:02;11;45
72;3796389406;1:12:58;11;45
73;3796389406;1:13:53;11;45
74;3796389406;1:15:00;11;45
75;3796389406;1:15:55;11;45
76;3796389406;1:17:02;11;45
77;3796389406;1:17:57;11;45
78;3796389406;1:19:04;11;45
79;3796389406;1:20:00;10;45
80;3796389406;1:21:06;10;45
81;3796389406;1:22:02;9;45
82;3796389406;1:23:08;9;45
83;3796389406;1:24:04;9;45
84;3796389406;1:25:10;9;45
85;3796389406;1:26:06;9;45
86;3796389406;1:27:12;9;45
87;3796389406;1:28:08;8;45
88;3796389406;1:29:03;8;45
89;3796389406;1:30:10;8;45
90;3796389406;1:31:06;6;45
91;3796389406;1:32:12;6;45
92;3796389406;1:33:08;6;45
93;3796389406;1:34:14;6;45
94;3796389406;1:35:10;6;45
95;3796389406;1:36:16;5;45
96;3796389406;1:37:12;5;45
97;3796389406;1:38:18;4;45
98;3796389406;1:39:14;4;45
99;3796389406;1:40:21;4;45
100;3796389406;1:41:16;4;45
101;3796389406;1:42:23;3;45
102;3796389406;1:43:18;3;45
103;3796389406;1:44:14;2;45
104;3796389406;1:45:20;2;45
105;3796389406;1:46:16;2;45
106;3796389406;1:47:22;2;45
107;3796389406;1:48:18;2;45
108;3796389406;1:49:24;2;45
109;3796389406;1:50:20;2;45
110;3796389406;1:51:27;2;45
111;3796389406;1:52:22;2;45
112;3796389406;1:53:29;2;45
113;3796389406;1:54:24;2;45
114;3796389406;1:55:31;2;45
115;3796389406;1:56:26;2;45
116;3796389406;1:57:00;2;45
117;3796389406;1:57:00;2;45
