index;id_torneio;time;remaining_players;number_of_entries
0;3796762605;0:00:35;24;45
1;3796762605;0:01:35;30;45
2;3796762605;0:02:34;45;45
3;3796762605;0:03:34;45;45
4;3796762605;0:04:34;45;45
5;3796762605;0:05:33;45;45
6;3796762605;0:06:33;45;45
7;3796762605;0:07:32;45;45
8;3796762605;0:08:32;44;45
9;3796762605;0:09:31;42;45
10;3796762605;0:10:31;42;45
11;3796762605;0:11:40;41;45
12;3796762605;0:12:40;40;45
13;3796762605;0:13:40;40;45
14;3796762605;0:14:39;40;45
15;3796762605;0:15:39;39;45
16;3796762605;0:16:38;39;45
17;3796762605;0:17:38;39;45
18;3796762605;0:18:37;39;45
19;3796762605;0:19:37;39;45
20;3796762605;0:20:37;39;45
21;3796762605;0:21:36;39;45
22;3796762605;0:22:46;37;45
23;3796762605;0:23:45;36;45
24;3796762605;0:24:45;36;45
25;3796762605;0:25:44;34;45
26;3796762605;0:26:44;33;45
27;3796762605;0:27:43;32;45
28;3796762605;0:28:43;32;45
29;3796762605;0:29:43;31;45
30;3796762605;0:30:42;31;45
31;3796762605;0:31:42;29;45
32;3796762605;0:32:41;28;45
33;3796762605;0:33:51;28;45
34;3796762605;0:34:50;28;45
35;3796762605;0:35:50;27;45
36;3796762605;0:36:49;26;45
37;3796762605;0:37:49;26;45
38;3796762605;0:38:49;26;45
39;3796762605;0:39:48;26;45
40;3796762605;0:40:48;26;45
41;3796762605;0:41:47;26;45
42;3796762605;0:42:47;26;45
43;3796762605;0:43:46;26;45
44;3796762605;0:44:56;24;45
45;3796762605;0:45:55;23;45
46;3796762605;0:46:55;20;45
47;3796762605;0:47:55;20;45
48;3796762605;0:48:54;19;45
49;3796762605;0:49:54;19;45
50;3796762605;0:50:53;18;45
51;3796762605;0:51:53;18;45
52;3796762605;0:52:52;18;45
53;3796762605;0:53:52;18;45
54;3796762605;0:54:52;18;45
55;3796762605;0:56:01;18;45
56;3796762605;0:57:01;17;45
57;3796762605;0:58:00;17;45
58;3796762605;0:59:00;16;45
59;3796762605;0:59:59;16;45
60;3796762605;1:00:59;16;45
61;3796762605;1:01:58;16;45
62;3796762605;1:02:58;16;45
63;3796762605;1:03:58;15;45
64;3796762605;1:04:57;15;45
65;3796762605;1:05:57;14;45
66;3796762605;1:07:06;13;45
67;3796762605;1:08:06;13;45
68;3796762605;1:09:05;12;45
69;3796762605;1:10:05;12;45
70;3796762605;1:11:04;11;45
71;3796762605;1:12:04;10;45
72;3796762605;1:13:04;9;45
73;3796762605;1:14:03;9;45
74;3796762605;1:15:03;9;45
75;3796762605;1:16:02;9;45
76;3796762605;1:17:02;9;45
77;3796762605;1:18:11;9;45
78;3796762605;1:19:11;9;45
79;3796762605;1:20:10;8;45
80;3796762605;1:21:10;8;45
81;3796762605;1:22:10;8;45
82;3796762605;1:23:09;8;45
83;3796762605;1:24:09;7;45
84;3796762605;1:25:08;7;45
85;3796762605;1:26:08;7;45
86;3796762605;1:27:07;6;45
87;3796762605;1:28:07;6;45
88;3796762605;1:29:16;5;45
89;3796762605;1:30:16;5;45
90;3796762605;1:31:16;5;45
91;3796762605;1:32:15;4;45
92;3796762605;1:33:15;4;45
93;3796762605;1:34:14;4;45
94;3796762605;1:35:14;3;45
95;3796762605;1:36:13;3;45
96;3796762605;1:37:13;3;45
97;3796762605;1:38:12;3;45
98;3796762605;1:39:12;3;45
99;3796762605;1:40:22;3;45
100;3796762605;1:41:21;3;45
101;3796762605;1:42:21;2;45
102;3796762605;1:43:20;2;45
103;3796762605;1:44:20;2;45
104;3796762605;1:45:00;2;45
105;3796762605;1:45:00;2;45
